tweet,username,target
[Preview] 몬스타엑스 (MONSTA X) - 'WE ARE HERE' - The 2nd Album Take.2 https://youtu.be/i1m4QSLhQPo,yuta_i10,0
East LA I10 E / Durfee Ave **Report of Fire** http://m.chp.ca.gov/incident.aspx?id=190222LA02662,chp_la,0
Baldwin Park I10 E / Via Verde **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02523,chp_la,0
LAFSP I10 E / Via Verde **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00279,chp_la,0
"@sonicdrivein this is the Strawberry Limeade I just bought...complete with MOLD on the lid of my cup. This was over $3 wasted! Not cool, your location needs to be much cleaner! Sonic in Katy, TX. on Fry Rd. just a few blocks from i10. Yes...I did call the store. Response...sorry. ",starlettemm,0
West LA I405 S I10 E Con / I10 E **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02509,chp_la,0
East LA I10 E / Campus Dr **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190222LA02506,chp_la,0
LAFSP I10 E / Campus Dr **Trfc Collision-1141Enrt** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00274,chp_la,0
East LA I710 N / I710 N I10 Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02484,chp_la,0
LAFSP I710 N / I710 N I10 Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00272,chp_la,0
Getting ready for Friday Night bible study.. starts at 730 if you’re in Tucson and can make it. Kolb and I10. ,jaime1921_jaime,0
[IE] San Bernardino I10 E Eo / Sierra Ave **Live or Dead Animal** http://m.chp.ca.gov/incident.aspx?id=190222IN01294,chp_riv,0
"Updated: Planned construction in Duval on I-10 east at Exit 343 US-301, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451539",fl511_i10,0
"New: Planned construction in Duval on I-10 west at Exit 343 US-301, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451539",fl511_i10,0
Riding I10 Laffy all the way to Beaumont ,TGIF_500,0
Central LA I10 E / S Hoover St **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02329,chp_la,0
LAFSP I10 E / S Hoover St **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00249,chp_la,0
Central LA I10 W / S Normandie Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02316,chp_la,0
"well, there are the i10 tws, they are the airpods knockoff (sorta), but the quality is actually really good (as well as the price).. there's a video that is actually pretty helpful ",SaImorella,0
LAFSP I10 W / Santa Anita Ave **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00244,chp_la,0
LAFSP I10 W / Soto St **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00246,chp_la,0
"New: Planned construction in Duval on I-10 west ramp to Exit 356 I-295 W, off-ramp right lane blocked. Last...http://fl511.com/EventDetails/District%202/451537",fl511_i10,0
East LA I10 W / Santa Anita Ave **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190222LA02280,chp_la,0
LAFSP I405 N / I10 W I405 N Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00242,chp_la,0
West LA I405 N / I10 W I405 N Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02284,chp_la,0
East LA I10 W / Santa Anita Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02285,chp_la,0
I10 going east just before Verado in Buckeye @KristySFox10 you have my permission,thumpher1234,0
Central LA I10 W / Mateo St **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02214,chp_la,0
[IE] Rancho Cucamonga I10 E / Milliken Ave Onr **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222IN01195,chp_riv,0
@whatsuptucson crash right before exit 281 on i10! East bound side is backed uuuppp,SarahHaywoodA5,0
Central LA I10 W / S Santa Fe Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02172,chp_la,0
LAFSP I10 W / S Santa Fe Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00229,chp_la,0
West LA I405 N / I10 E I405 N Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02157,chp_la,0
"#crazyweather #phoenix #arizona I10 &amp; Elliott #rain #hail #snow darkest cloud I have ever seen! #azwx #ahwatukee @Phoenix, Arizona — in Phoenix, AZ, United States https://www.facebook.com/110237542350738/posts/2697163723658094/",CassieGannis,0
"#crazyweather #phoenix #arizona I10 &amp; Elliott #rain #hail #snow darkest cloud I have ever seen! #azwx #ahwatukee @Phoenix, Arizona https://www.instagram.com/p/BuNEBFsACVt/?utm_source=ig_twitter_share&amp;igshid=1viwsbjy7iklw",CassieGannis,0
These is ALL FACTS !!! I say i10 by 10 you say I need a nap!,stowegalx,0
East LA I10 E / I10 E I710 Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02083,chp_la,0
West LA I10 W / S Centinela Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02071,chp_la,0
LAFSP I10 E / I10 E I710 Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00216,chp_la,0
West LA I10 E / Overland Ave **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190222LA02058,chp_la,0
Central LA I10 W / Crenshaw Blvd **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02054,chp_la,0
East LA I10 E / S Fremont Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02062,chp_la,0
LAFSP I10 W / Arlington Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00211,chp_la,0
Central LA I10 W / Arlington Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02055,chp_la,0
LAFSP I10 E / S Fremont Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00212,chp_la,0
East LA I10 E / Durfee Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02047,chp_la,0
[INDIO] San Gorgonio Pass I10 W Eo / Beaumont Av - Sr79 **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222IC00210,chp_riv,0
Yalll still gonna watch the game at i10? It’s an early one,adam4L,0
[IE] San Bernardino FSP I15 S So / I10 **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222INFSP00302,chp_riv,0
"Cleared: Emergency road construction in Jackson on I-10 east at MM 157, left lane blocked. Last updated at 05:07:47PM.",fl511_i10,0
"Cleared: Emergency road construction in Gadsden on I-10 east at MM 161, left lane blocked. Last updated at 05:08:13PM.",fl511_i10,0
"Cleared: Emergency road construction in Jackson on I-10 east at MM 132, right lane blocked. Last updated at 05:07:33PM.",fl511_i10,0
"Cleared: Emergency road construction in Gadsden on I-10 west at Exit 181 /SR-267, right lane blocked. Last updated at 06:46:51PM.",fl511_i10,0
[IE] Rancho Cucamonga I15 S So / I10 **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222IN01104,chp_riv,0
Baldwin Park I10 E / Dudley St Ofr **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA01953,chp_la,0
Baldwin Park I10 E / VINCENT AVE **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190222LA01933,chp_la,0
In the meantime make the trip to i10 sucka hahahaha,MikeAlva0821,0
East LA I10 W I710 / State University Dr Ofr **Live or Dead Animal** http://m.chp.ca.gov/incident.aspx?id=190222LA01784,chp_la,0
[INDIO] San Gorgonio Pass I10 W Wo / Cherry Valley Blvd **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222IC00181,chp_riv,0
[INDIO] San Gorgonio Pass I10 W Wo / Oak Valley Pkwy Mm 5 **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222IC00177,chp_riv,0
[IE] San Bernardino I10 E / California St Ofr **Animal Hazard** http://m.chp.ca.gov/incident.aspx?id=190222IN00991,chp_riv,0
i10 @ygofficialblink #STAYStreamParty #StayComentariosAwards,mysunrosie,0
How are road conditions at this time I10 Westbound between Wilcox and Benson?,SusanCadena,0
Baldwin Park I10 E / Vincent Ave Onr **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA01675,chp_la,0
"@Team_Penske just saw an RV crash on I10 south of Tucson, saw a black semi truck with your logo on it parked in front of us. Was that y'all?",AndanBarstool,0
[IE] San Bernardino FSP I10 E Wo / I15 **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222INFSP00220,chp_riv,0
[IE] Rancho Cucamonga I10 E Wo / I15 **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222IN00953,chp_riv,0
[IE] San Bernardino FSP I10 E Wo / Mountain View Ave **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222INFSP00207,chp_riv,0
theres disgusting traffic on the i10 in case anyone cares,piscesyam,0
"Cleared: Object on roadway in Duval on I-10 west at Exit 356 I-295 W, 2 left lanes blocked. Last updated at 04:40:16PM.",fl511_i10,0
It doesn't matter how he works. an i18 launcher is still average. sometimes it's i10. id bitch about it regardless who had it.,IcychainsSC,0
[IE] San Bernardino I10 E Wo / Tippecanoe Ave **Car Fire** http://m.chp.ca.gov/incident.aspx?id=190222IN00899,chp_riv,0
[IE] San Bernardino FSP I10 E Wo / Tippecanoe Ave **Car Fire** http://m.chp.ca.gov/incident.aspx?id=190222INFSP00193,chp_riv,0
[IE] San Bernardino I10 E Wo / Mountain View Ave **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222IN00890,chp_riv,0
"New: Object on roadway in Duval on I-10 west at Exit 356 I-295 W, 2 left lanes blocked. Last updated at...http://fl511.com/EventDetails/District%202/451483",fl511_i10,0
"i10, knocks down, leaves him in Axe mode, and allows for a mix up. LOL",Drae_Val,0
"idk if that's the right approach to take, because realistically who is going to want to throw out AB that much when theyre in spear or axe compared to when theyre in sword. the thing that makes the move so good is that it's i10 in sword",RichsticksSC,0
West LA I405 N / I10 E I405 N Con **Hit and Run w/Injuries** http://m.chp.ca.gov/incident.aspx?id=190222LA01405,chp_la,0
wait is AB an i10 that leaves you in axe? if so fuck AB,IcychainsSC,0
[INDIO] Indio I10 E Eo / Bob Hope Dr - Ramon **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222IC00140,chp_riv,0
When you thought you found some parking kanti there's some Suzuki or i10 parked there. ,GrootmanYakho,0
i think he's still mid tier and AB being a NC at i10 is silly. Just make it a NCC and like -14 His launchers to mix with muscle buster also should not be safe. I'd be willing to make buffs to other parts of the character in return,IcychainsSC,0
West LA I10 E / I10 E I405 N Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA01306,chp_la,0
LAFSP I10 E / I10 E I405 N Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00133,chp_la,0
~1323: Per #ADOT: Expect slowing near #Mescal on #I10 westbound because of an earlier #crash. #aztraffic,CCFirenIncident,0
Baldwin Park I10 E / Francisquito Ave Ofr **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA01296,chp_la,0
Yes. That.,Rockyroo,0
Barricade rage in full effect!,South_of_I10,0
"[INDIO] Indio I10 E / Bob Hope Exit 130 , Mm 43 **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222IC00127",chp_riv,0
East LA I10 W / Santa Anita Ave **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190223LA03188,chp_la,1
East LA I605 N / I10 E Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190224LA00937,chp_la,1
East LA I10 E / City Terrace **Wrong Way Driver** http://m.chp.ca.gov/incident.aspx?id=190224LA00294,chp_la,1
East LA I10 W / Santa Anita Ave **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA03780,chp_la,1
East LA I10 E / I10 E I605 S Con **Traffic Break** http://m.chp.ca.gov/incident.aspx?id=190223LA03258,chp_la,1
East LA I10 W / Temple City Blvd **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190223LA03183,chp_la,1
East LA I10 W / S Garvey Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA02802,chp_la,1
"Cleared: Emergency road construction in Gadsden on I-10 east at MM 161, left lane blocked. Last updated at 05:06:11PM.",fl511_i10,1
East LA I10 E / I605 **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190223LA02160,chp_la,1
"Cleared: Emergency road construction in Jackson on I-10 east beyond Exit 142 /SR-71, right lane blocked. Last updated at 04:02:37PM.",fl511_i10,1
"Cleared: Emergency road construction in Jackson on I-10 east at MM 132, right lane blocked. Last updated at 04:01:45PM.",fl511_i10,1
East LA I10 W / Durfee Ave **SIG Alert** http://m.chp.ca.gov/incident.aspx?id=190223LA01888,chp_la,1
East LA I10 W / S GARVEY AVE **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190223LA01805,chp_la,1
East LA I10 W / Santa Anita Ave **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA01566,chp_la,0
@ArizonaDOT is I10 east and west open between 99th ave and 35th ave?,FrankHeim4,0
Cleared: Traffic congestion in Duval on I-10 east at MM 345. Last updated at 11:28:38AM.,fl511_i10,0
Updated: Traffic congestion in Duval on I-10 east at MM 345. Last updated at 11:28:38AM. http://fl511.com/EventDetails/District%202/451573,fl511_i10,0
Updated: Traffic congestion in Duval on I-10 east at MM 345. Last updated at 11:24:00AM. http://fl511.com/EventDetails/District%202/451573,fl511_i10,0
Updated: Traffic congestion in Duval on I-10 east at MM 345. Last updated at 11:09:43AM. http://fl511.com/EventDetails/District%202/451573,fl511_i10,0
"Updated: Vehicle on fire in Duval on I-10 east at MM 346, right lane blocked. Last updated at 10:36:37AM. http://fl511.com/EventDetails/District%202/451572",fl511_i10,0
"Updated: Vehicle on fire in Duval on I-10 east at MM 346, all lanes blocked. Last updated at 10:29:45AM. http://fl511.com/EventDetails/District%202/451572",fl511_i10,0
New: Traffic congestion in Duval on I-10 east at MM 345. Last updated at 10:28:31AM. #fl511 http://fl511.com/EventDetails/District%202/451573,fl511_i10,0
"New: Vehicle on fire in Duval on I-10 east at MM 346, 2 right lanes blocked. Last updated at 10:26:09AM. #fl511 http://fl511.com/EventDetails/District%202/451572",fl511_i10,0
"Updated: Emergency road construction in Jackson on I-10 east beyond Exit 142 /SR-71, right lane blocked. Last...http://fl511.com/EventDetails/District%203-CHP/81778",fl511_i10,0
"New: Emergency road construction in Jackson on I-10 east beyond Exit 142 /SR-71, right lane blocked. Last updated...http://fl511.com/EventDetails/District%203-CHP/81778",fl511_i10,0
"Updated: Emergency road construction in Gadsden on I-10 east at MM 161, left lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/81774",fl511_i10,0
"New: Emergency road construction in Gadsden on I-10 east at MM 161, left lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/81774",fl511_i10,0
"Updated: Emergency road construction in Jackson on I-10 east at MM 132, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/81772",fl511_i10,0
"New: Emergency road construction in Jackson on I-10 east at MM 132, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/81772",fl511_i10,0
"Cleared: Object on roadway in Okaloosa on I-10 east before Exit 45, right lane blocked. Last updated at 08:45:48AM.",fl511_i10,0
"New: Object on roadway in Okaloosa on I-10 east before Exit 45, right lane blocked. Last updated at 08:45:48AM....http://fl511.com/EventDetails/District%203-CHP/81769",fl511_i10,0
"Cleared: Planned construction in Duval on I-10 east ramp to Exit 356 I-295 W, off-ramp closed. Last updated at 11:11:51PM.",fl511_i10,0
"Cleared: Planned construction in Duval on I-10 east at Exit 343 US-301, right lane blocked. Last updated at 08:49:39PM.",fl511_i10,0
"New: Planned construction in Duval on I-10 east ramp to Exit 356 I-295 W, off-ramp closed. Last updated at...http://fl511.com/EventDetails/District%202/451543",fl511_i10,0
East LA I10 E / I710 Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02773,chp_la,0
East LA I10 E / Durfee Ave **Report of Fire** http://m.chp.ca.gov/incident.aspx?id=190222LA02662,chp_la,0
East LA I10 E / Campus Dr **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190222LA02506,chp_la,0
East LA I710 N / I710 N I10 Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02484,chp_la,0
"Updated: Planned construction in Duval on I-10 east at Exit 343 US-301, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451539",fl511_i10,0
East LA I10 W / Santa Anita Ave **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190222LA02280,chp_la,0
East LA I10 W / Santa Anita Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02285,chp_la,0
I10 going east just before Verado in Buckeye @KristySFox10 you have my permission,thumpher1234,0
@whatsuptucson crash right before exit 281 on i10! East bound side is backed uuuppp,SarahHaywoodA5,0
East LA I10 E / I10 E I710 Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02083,chp_la,0
East LA I10 E / S Fremont Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02062,chp_la,0
East LA I10 E / Durfee Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02047,chp_la,0
"Cleared: Emergency road construction in Jackson on I-10 east at MM 157, left lane blocked. Last updated at 05:07:47PM.",fl511_i10,0
"Cleared: Emergency road construction in Gadsden on I-10 east at MM 161, left lane blocked. Last updated at 05:08:13PM.",fl511_i10,0
"Cleared: Emergency road construction in Jackson on I-10 east at MM 132, right lane blocked. Last updated at 05:07:33PM.",fl511_i10,0
East LA I10 W I710 / State University Dr Ofr **Live or Dead Animal** http://m.chp.ca.gov/incident.aspx?id=190222LA01784,chp_la,0
How are road conditions at this time I10 Westbound between Wilcox and Benson?,SusanCadena,0
~1323: Per #ADOT: Expect slowing near #Mescal on #I10 westbound because of an earlier #crash. #aztraffic,CCFirenIncident,0
West LA I405 S / I10 E I405 N Con **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190224LA01332,chp_la,1
"I tried making it out west for the last two days. The I10 was completely closed at 67th ave and most of everything was rerouted to McDowell, Indian school, van buren, buckeye and lower buckeye and all of them are also under construction and blocked off at 51st ave. Good luck! ",ItsPronotRetail,1
