tweet,username,after_incident
Santa Monica Blvd today - #santamonica #blvd #today #street #car #MichaelShinafelt #writer #blogger #writerguy #EntertainMe #ca #hollywood #california #losangeles #la #daddy #scruff #provocateur #provocative… https://www.instagram.com/p/B9-R0AMJu2c/?igshid=1slvjgz3pcn0p,MShinafelt,1
"2/ @alisonmartino recommends the Chicken Parmesan at Dan Tana’s in WeHo. She writes, “Dan Tana’s is offering pick up or delivery from 4 - 10pm every day.... A Hollywood institution since 1964.” 9071 Santa Monica Blvd ",ABC7Veronica,1
Wilshire Blvd. ghost town. #LA #SantaMonica #Coronavius,RyanWrightRNG,1
"A Calendar Firefighter, along w/ Firefighters of the Year, Station #61. If you see these guys buy em a cup of coffee & a sandwich. They help keep us safe. Ladies. His partner said the calendar's available all up & down Santa Monica Blvd. – at West Hollywood Gateway",David_King__,1
"Pad Kee Mao, Green Curry and Spicy Green Beans! Please support your small businesses and restaurants. They need you now more than ever! Takeout from Thai Dishes on Wilshire Blvd Santa Monica . @JJPresno",TheeWolfe,1
Just drove through Santa Monica Blvd in WeHo and the bars are PACKED.,andrewkimmel,1
@SCE power is out in Santa Monica - Ocean Park Blvd. and 21st streets,yonisandler,1
"https://youtu.be/mxJnf10JIT4 A calendar Firefighter in the middle, along w/ the Firefighters of the Year, Stn. #61. If you see them buy them a cup of coffee &amp; a bagel. They help save our lives. Very cool. Ladies, his partner said the calendar is available up &amp; down Santa Monica Blvd. – at Starbucks",David_King__,1
 . Santa Monica Blvd. down to one lane in Beverly Hills. Traffic backed up. Consider using alternate route. #weho #bh @WeHoCity @BeverlyHillsPD,ourWEHO,1
"Main Chick 11419 Santa Monica Blvd Los Angeles, CA 90025 United States ",DECORSI818,1
Quick reminder: Closures for the @LAMarathon begin as early as 9PM tonight - eastbound San Vicente Blvd and Ocean Blvd. Plan ahead. Digital map: http://santamonica.gov/marathon #SantaMonica #LAMarathon,SantaMonicaPD,1
"LA Folks: Sunday morning will be rough! Daylight Saving Time begins, at 2 am the clock will go forward 1 hour. Then, the LA Marathon will be happening with closures from DTLA to Santa Monica. Affecting: Sunset, Hollywood, Santa Monica Blvd, Olympic. Starting Point: Dodger Stadium",YesikaStarr,1
Closures for the @LAMarathon begin as early as 9PM tomorrow - eastbound San Vicente Blvd and Ocean Blvd. Plan ahead. Digital map: http://santamonica.gov/marathon #SantaMonica #LAMarathon,SantaMonicaPD,1
"@PizzaToThePolls Plummer Park 7377 Santa Monica Blvd, West Hollywood, CA 90046",Angelica4CA,1
Btw Santa Monica Blvd/Highland and SMB/la Brea be stinking,sedrickkbenton,1
#SantaMonica Police investigating report of gunshots at 3am Monday morning. Investigation continues near 4th and Pico Blvd. More: https://m.facebook.com/story.php?story_fbid=2922444331109964&amp;id=163150267039398,SantaMonicaPD,1
Ya’ll wanna start a theatre group on Santa Monica Blvd? ,theselfaholic,1
"So this #MiddletownNJ boy was driving to work on Santa Monica Blvd. in Beverly Hills and sees THIS... mtfdnj #mtfd @Beverly Hills, California https://www.instagram.com/p/B89MVQCJRuP/?igshid=14kv8h74435qw",smewhocallmetim,1
"the_amg_show 8400 Santa Monica Blvd. TONITE @West Hollywood, California https://www.instagram.com/p/B84P1TxBL_S/?igshid=r364v2slzayn",djquik,1
1840 17th street Santa Monica Blvd KITTY STUCK UP IN A TREE...NOBODY CAN GO AND HELP THE KITTY!! Please everyone call the Santa Monica Shelter and tell them the kitty cannot wait until tomorrow! (310) 458-8594… https://www.instagram.com/p/B82abk0JbgF/?igshid=duwa52m4gkb,kriskellyrescue,1
Bringing on this bacon boy next week! Lunch: 3401 Exposition Blvd. Santa Monica 11-2 Dinner: santamonicabrewworks opening early at 5pm @Santa Monica Brew Works https://www.instagram.com/p/B8zDKlKBsl8/?igshid=shr99nhvaigi,SandwichSwami,1
So excited!!! #westworld #hbo @Santa Monica Blvd https://www.instagram.com/p/B8xhojHF53k/?igshid=1n2hkvwbf6tri,chris_chynoweth,1
And there goes @realDonaldTrump down Santa Monica Blvd ,AaronGryder,1
claytonenglish letting us all know which direction to go this Friday for the Virgil show! 7pm doors get there early for an incredible first act! 7:30 pm @schmabaret will jump on stage 4519 Santa Monica Blvd.… https://www.instagram.com/p/B8uGb5sJHZT/?igshid=8gf4i7kasfkc,todcomedyshow,1
"Between Wilshire and Santa Monica Blvd... anything can happen. Dream big. @Beverly Hills, California https://www.instagram.com/p/B8uCMdtJLmH/?igshid=1m41c3ablhiln",LisaJeyDavis,1
@tyleroakley did I see you walk sultry across Santa Monica Blvd in front of Barneys earlier today? I took a double take and wasn’t sure!,Jamie_R_Hendrix,1
3.95 in Westwood... Santa Monica &amp; Westwood Blvd Chevron,sadBegal,1
@FreddyWanKenobi I think just witnessed the beginnings of a chase on Santa Monica Blvd,JabronieRamone,1
"In the mix tonight JASON KENNISTON! Inside sorrynotsorryla #SorryNoSorryLA 11520 W Pico Blvd, Los Angeles, CA 90064 #santamonica #westside #lax #westwood #ucla #smc #santamonicacollege #westlacollege #culvercity… https://www.instagram.com/p/B8m5QZEgV0M/?igshid=1hbodsz4ukinz",Rayphunk,1
"TONIGHT! @joannarosemusic Performing live Inside sorrynotsorryla #SorryNoSorryLA 11520 W Pico Blvd, Los Angeles, CA 90064 #santamonica #westside #lax #westwood #ucla #smc #santamonicacollege #westlacollege… https://www.instagram.com/p/B8kutdQgVVm/?igshid=1q63rydvhnhns",Rayphunk,1
"TONIGHT! @joannarosemusic Performing live Inside sorrynotsorryla #SorryNoSorryLA 11520 W Pico Blvd, Los Angeles, CA 90064 #santamonica #westside #lax #westwood #ucla #smc #santamonicacollege #westlacollege… https://www.instagram.com/p/B8kuY7UArBx/?igshid=wnbevd5ilmz1",Rayphunk,1
"El Cholo 1025 Wilshire Blvd, Santa Monica, CA 90401 (310) 899-1106 ",gil_ramirez38,1
Teddy bears and dying red roses wrapped in cellophane with pink bows up and down Santa Monica Blvd. is a deeply joyful and peaceful aesthetic for me,EmilyGaikowski,1
"TONIGHT! @joannarosemusic Performing live Inside sorrynotsorryla #SorryNoSorryLA 11520 W Pico Blvd, Los Angeles, CA 90064 #santamonica #westside #lax #westwood #ucla #smc #santamonicacollege #westlacollege… https://www.instagram.com/p/B8j4OoiAm_N/?igshid=2reza49g1mio",Rayphunk,1
"Adorned with edible flowers, glitter, hearts, and pink red and white sprinkles Valentine’s Day, we’re ready for you. Are you? Did you forget? It’s all good. Come by 24/7 at 1614 Santa Monica Blvd. to pick up a box… https://www.instagram.com/p/B8hZ9UkpBdG/?igshid=o7usahz7iyur",DKSDONUTS,1
How they shoot this and we didn’t notice! I stay on Santa Monica Blvd!,TheKalenAllen,1
1300 Wilshire Blvd. Santa Monica :) ,LaMonarcaBakery,1
SOOOO WHO COMING TO PARTY WITH ME THIS WEEKEND Y’all gotta stop missing these events TAP IN cause this one is about to be EPIC @Westwood Blvd. / Santa Monica Blvd. https://www.instagram.com/p/B8elGOeJksM/?igshid=1dh7ptrvtraul,90K_LightSkin,1
"Santa Monica blvd is always so congested, ughhhh. I hate traffic..",ant_nav94,1
Who remembers the Starwood and Crescent Heights and Santa Monica Blvd.? @Unitarian Universalist Church of Studio City https://www.instagram.com/p/B8bycGPpV6z/?igshid=kt3wzijtgph1,insidejobrob,1
"On the way to BBC studios, I drove by the Shakey’s on Santa Monica Blvd. in Hollywood, where the readerboard said “FOX SEARCHLIGHT UNSANCTIONED OSCARS PARTY.” Can this be true? (I think a pizza buffet for a studio’s Academy Awards bash is a great idea, for the record.) ",lindsaylmiller,1
This cat repeatedly wandered into Lincoln Blvd and Strand street in #santamonica #lostpets #lostcat No shelters were open and we went to a 24 hour Veterinarian and they directed us to #westlaanimalshelter… https://www.instagram.com/p/B8VViZJhZNo/?igshid=1crez0wx38mdk,jimverdi,1
"In the mix tonight JASON KENNISTON! Inside sorrynotsorryla #SorryNoSorryLA 11520 W Pico Blvd, Los Angeles, CA 90064 #santamonica #westside #lax #westwood #ucla #smc #santamonicacollege #westlacollege #culvercity… https://www.instagram.com/p/B8VEpB8AH_B/?igshid=1ivir6y14e426",Rayphunk,1
Marin Tailor Shop on Santa Monica Blvd ,esocktheman,1
I feel you @SMBigBlueBus!!! The Santa Monica Blvd on the Eastbound side needs Bus Only Lanes during evening rush hours between Bundy Dr through Sawtelle Blvd!! 🖒 ,Frankie_J_1224,1
Presently on Santa Monica Blvd. So *this* is what LA rush hour is like.,JayFingers,1
Santa Monica Blvd!!! We love it!!!! ,dakine_don,1
"RHYTHM & UNZ! (LINK IN BIO) Music from #Funk #HouseMusic #HipHop #Disco ModernFunk + More! NO COVER Inside sorrynotsorryla #SorryNoSorryLA 11520 W Pico Blvd, Los Angeles, CA 90064 #santamonica #westside #lax… https://www.instagram.com/p/B8IGQA4g-MR/?igshid=18w2z9vwujbfr",Rayphunk,1
"Triplex for sale in West Hollywood, California, hidden gem located behind a beautiful designer home, between Melrose and Santa Monica Blvd. #forsale #westhollywoodrealestate #triplexforsale #westhollywood… https://www.instagram.com/p/B8HaY5vgPAD/?igshid=1gdup4kq8ya6k",CynthiaBRealtor,1
We’ve been on a bit of a hiatus but the weather is amazing today and we are out shining bright! We are located on the corner of Santa Monica Blvd and Federal Ave in West LA. If your in the neighborhood come show your… https://www.instagram.com/p/B7_3P7jJjw5/?igshid=wzcdo2ozs246,ciaobgranitas,1
What better way to celebrate the extra day in February than to have a SILENT DISCO?! Third Street Promenade will be hosting a FREE Leap Day silent disco dance party from 6-9pm (@Santa Monica Blvd) There will be… https://www.instagram.com/p/B790j8KAuIS/?igshid=v7qstsz011p9,spinPRgroup,1
" Matchachachai! @Weho, Santa Monica Blvd https://www.instagram.com/p/B79IFsWlivO/?igshid=1wgpk8qtbyxwc",NicolieNikiR,1
"1996 Silverspoon Cafe, Santa Monica Blvd. Gutierrez del Barrio #familia #restinlovedad @Geebz @RondelBarrio1 @West Hollywood, California https://www.instagram.com/p/B77FW8FJivF/?igshid=oaniordzukdt",RamonDelBarrio,1
"#TRAFFIC #ALERT clean up after a high-rise fire has shut down WILSHIRE BLVD between Barrington and Granville Ave, and closed STONE AVE, north of Texas to Wilshire Blvd. Please avoid this area (alt: Santa Monica Blvd) Be safe. @NBCLA #westside @waze – at KNBC",alyshadelvalle,1
View from office window on Santa Monica Blvd https://twitter.com/ABC7/status/1222567358687936512,Meli_Mel_82,1
"Coming soon... West Hollywood... three units, each one has 2 bedrooms and 1.5 baths. Between Melrose and Santa Monica Blvd. #hollywoodrealestate #westhollywoodrealestate #realestate #hollywoodsign @West Hollywood,… https://www.instagram.com/p/B74pv9NAayL/?igshid=1b1go2wieruz7",CynthiaBRealtor,1
Bringing this highly feminine sissy energy tonight for BERNIN DOWN THE HOUSE presented by @seawitchsf &amp; @desert_daze a fundraiser for @berniesanders at @GoldDiggersLAX Show @7p 5632 Santa Monica Blvd. (Video is… https://www.instagram.com/p/B71nr-6hlUB/?igshid=aojib053rat4,literallyStar,1
"Campos Famous Burritos 2008 Pico Blvd, Santa Monica, CA 90405 (310) 450-4477 https://maps.app.goo.gl/sLRA4LhYQSxQyEya7 #IMPOSSIBLE ESTAR EN SANTA MONICA Y NO PASAR A #CAMPOS ,at my old neighborhood, the place where I grew up ,#LOVE MY OLD NEIGHBORHOOD #LOTS OF MEMORIES",gil_ramirez38,1
I just walked past Ma*k Kanemu*a on Santa Monica Blvd while I was listening to Bad Romance and nearly tripped over my own shoe when I looked back and he was looking at me too.,Jamie_R_Hendrix,1
"That was straight up some Brittney Runs a Marathon, shit. Running down Santa Monica Blvd in the heart of Weho for the first time was INTIMIDATING!",Jamie_R_Hendrix,1
Photo of man flipping me off on Santa Monica blvd #LosAngeles #streetphotography,realPedroLuna,1
Dude was walking on Santa Monica Blvd near Orlando w/ his dick out. cc @djhomicide #wtf,DJMACKEY,1
Tonight night 7:30pm for Old School J-R Seminar at 2101 Wilshire Blvd. USM Building. Love you all - Zeus @University of Santa Monica https://www.instagram.com/p/B7m2kZ_gsMG/?igshid=mdz10ojjc3bk,jsugarcia,1
Colors in the house tonight LA My first time in the city and it’s all because I got a show out here. This will be a special moment tonight for ME so imma give a special performance for YOU. 4519 Santa Monica BLVD. 9:30. 21+ #CHROMATOUR #WESTSIDEGETTHEMONEY,kyecolors,1
@WeHoDaily what’s with the chopper circling Santa Monica Blvd and Curson?,JaredJacovich,1
"2/2 For LA county, take WEHO: Sunset strip, Santa Monica, Melrose, &amp; Beverly Blvd, 3rd street, La Brea, Fairfax, La Cienega, &amp; Robertson is UnUrban only due to being wide and 1-2 floors? Even London step away from the central core and it’s residential for miles. Is it suburban?",soojaganoo,1
This is legit the walk from Santa Monica Blvd to Sunset Blvd. ,kvyren,1
"Great news for EV drivers in West LA -- four new 100 kW EVgo fast chargers are now available at the Chevron at the corner of Santa Monica Blvd. &amp; Westwood Blvd.! Come by soon for your next fast charge with DARCIA, DRACO, LENA, and LUCIUS. #EVgo #Chevron #ElectricVehicles",evgonetwork,1
". @xbiz people who are looking for nearby restaurants, Connie and Ted's (seafood) and Akuma (casual sushi place) were both really good, both walking distance from hotel on Santa Monica blvd. ",SevereSociety,1
BRAND NEW OFFICIAL STUSSY JIMMY'Z SANTA MONICA AIRLINES GHETTOFRESH CLOTHING WEST LOS ANGELES SNAPBACKS AVAILABLE AT : RIP CITY SKATES 2709 SANTA MONICA BLVD SANTA MONICA CA 90404 (310)828-0388 @78NRC COP… https://www.instagram.com/p/B7WtuneH80a/?igshid=egom8jy94nxr,GHETTOFRESH100,1
@MayorOfLA new bike lane on santa monica blvd through Beverly Hills and up through the west side was 20 minutes faster than my daily drive. 45 faster than bus. Add them to the full length of Santa Monica and Sunset in Hollywood please. Lets open LA @sarahkatelevy @ShaneDPhillips,soojaganoo,1
"#EastHollywood anyone around the Santa Monica, Sunset Blvd where there’s a lot PD activity right now 3:00am 01:11:2020",mrHollywood76,1
yesterday i saw a man walking his pet baby goat on a leash down santa monica blvd,kaysenholt,1
"#nightout ?? #yes en Weho, Santa Monica Blvd https://www.instagram.com/p/B7HS_dPBZh1/?igshid=mdmp85cany0r",AlekLondres,1
@WeHoDaily any idea why there is a police helicopter with its spotlight circling the intersection of Santa Monica Blvd and Hancock???,baileydowler,1
I’ve only had overpriced drinks there....the rest of Santa Monica Blvd is way superior imo,lextm94,1
"#ॐ #NAMASTE ! @LantanaSouth 3001 Exposition Blvd, Santa Monica, CA 90404 @santamonicacity ...10.30-2.30",BOLLYWOOD_BITES,1
Once there was a helicopter search for a convicted murderer overhead while I walked to the corner 711 on Santa Monica Blvd.,IAmInertiaGG,1
#WeHo has a new shop on the East Side and I really like it! Go check out @CoffeeTomoLA! It’s right across the street from the Harlow on Santa Monica Blvd! @eatshopplayweho,JErickson85,1
"I've found it: the most LA picture I could possibly take. Hollywood, Santa Monica Blvd, and Scientology. @East Hollywood, Los Angeles https://www.instagram.com/p/B6y0WX6hzOe/?igshid=bsrsa5ltr079",Ksig503,1
"Bring in the New Year @BarLubitsch !!! No cover &amp; DJ Roxy Ferrari!!! 7702 Santa Monica Blvd., WeHo. 8pm-2am. – at Bar Lubitsch",BarLubitsch,1
3 EVENTS TO CHOOSE FROM TO BRING YOUR NEW YEAR IN!!! Tickets & Table Please use my links. TUESDAY DEC 31 NEW YEAR 2020 Black Tie Affair Hosted by TBA 6510 Santa Monica Blvd @Derriere_LA• Text 310.908.5821 -… https://www.instagram.com/p/B6sYlXbgyre/?igshid=156v2v23tpyuo,BLACK_ICE_ENT,1
"Ted, this is your district. Santa Monica Blvd / Fairfax (you remember wher that is right?) How about helping your constituents out so we don’t have to see this on a daily basis. #metoo",streetpeopleLA,1
I was hella groped at a gay bar down Santa Monica Blvd im shook,yungbakugou,1
I just left a job interview boo now I’m at Trader Joe’s on Santa Monica Blvd,chicosuavejack,1
 WARNING - Vagrant openly masturbating on Santa Monica Blvd / Fairfax middle of day as people walk by. How come this has become acceptable in #LosAngeles under current leadership? Where’s #metoo? Why are our women and children subjected to this daily? @MayorOfLA @tedlieu,streetpeopleLA,1
BRAND◇NEW◇EXCLUSIVE◇LIMITED EDITION @GHETTOFRESH100 WEST◇LOS◇ANGELES RAMS &amp; SNAPBACKS EXCLUSIVELY AVAILABLE AT: RIPCITY SKATES 2709 SANTA MONICA BLVD. SANTA MONICA CA 90404◇ COP ONE OF THESE EXCLUSIVE X COLLECTORS… https://www.instagram.com/p/B6ef1zCH-Jh/?igshid=1jk6uialr10dm,GHETTOFRESH100,1
NEW◇EXCLUSIVE◇LIMITED EDITION WEST◇LOS◇ANGELES RAMS SNAPBACKS EXCLUSIVELY AVAILABLE AT : @78NRC RIPCITY SKATES 2709 SANTA MONICA BLVD. SANTA MONICA CA 90404◇ COP ONE OF THESE EXCLUSIVE X COLLECTORS ITEMS B4 THEY… https://www.instagram.com/p/B6eeBUinyWQ/?igshid=1uq5tw3rvj24j,GHETTOFRESH100,1
merry Christmas just saw someone driving down Santa Monica Blvd with a Christmas tree in the back of their convertible ,Annie_Devine,1
"Hey, What up tho? I’m having a Christmas kickback. Sunday Dec. 22, 9pm @thevirgil The Virgil 4519 Santa Monica Blvd Los… https://www.instagram.com/p/B6UciwdgeDj/?igshid=1ivdkehqmuwga",drummaboiblue1,1
